date,aod_ask,aod_wcus,aod_acn,aod_acs,aod_gp,aod_ice,aod_sva,date,aod_sav,aod_rac,aod_na,aod_ce,aod_cme,aod_ca,aod_saw,aod_sae,aod_lol,aod_san,aod_nz,aod_as
2001/10/13,160.650258657738,108.530612149117,226.8125,95.4403033624367,76.3892826653899,131.891303719066,,2001/10/13,134.379357498634,285.829695605809,146.660995585436,45.7466392312603,96.1596237552977,51.0969187023431,31.6084925569086,29.3869165239723,130.078908151649,100.229765882938,208.423166120675,167.11787119606
2001/10/14,135.361075710422,126.537736365263,185.386363636364,99.1798460399036,84.8681691764771,108.796745909908,,2001/10/14,87.0958356154913,292.9375,112.055583463203,61.2140655231208,119.648922464102,57.2014495664709,39.4449196204567,41.8446087468055,148.285587272938,111.865234897441,,198.362076185468
2001/10/15,133.061651939381,99.9995405593903,137.748031496063,181.39455579166,56.0685618755402,98.4717948717949,,2001/10/15,95.0609726835373,268.500788413887,209.025385065473,77.7987334598568,112.543035680846,89.3931581673467,37.5979570862541,34.0099510668526,106.807163380147,93.2055133462878,127.3503692993,217.684312071945
2001/10/16,107.214719511669,103.22025907172,89.880081300813,165.307892210294,80.4775269325767,134.578094005988,,2001/10/16,128.117130736323,127.827074927218,128.036940693034,133.888327519705,156.299392483113,61.2567573560572,42.9764796007118,29.7609685156021,143.032978398569,106.530990897883,79.2462933602279,193.457847671979
2001/10/17,186.719249876398,131.493117073481,264.555555555556,75.0231528113146,54.8502086745826,45.0328130766342,,2001/10/17,75.8539348649986,86.1073020484817,138.14056662426,71.1923007897003,152.650052166567,97.8673732476649,51.687045638434,48.3841137338049,137.884765805065,111.371171419772,145.151625780293,174.598807201006
2001/10/18,202.533205652414,98.1587325503943,124,141.084385035594,65.9515795806606,49.8315345958988,,2001/10/18,75.936462719432,61.9642857142857,143.955838494251,68.1347180692261,285.042109779145,76.7367418071281,85.6604959124668,49.6277905039549,125.864034304486,89.9959905387862,268.849529780564,145.256812519116
2001/10/19,145.97040967198,111.012730078684,,229.77998525585,96.9957367037805,149.752031546722,,2001/10/19,50.8769110562552,,140.357300036154,75.1965201501332,115.262426805575,87.7118754849433,72.8499685515521,78.2993468651106,125.355703798737,88.762099504393,196.45570324416,161.025420300283
2001/10/20,148.750871090483,138.915993378875,,299.824526331611,63.0060577715928,58.7817858500027,,2001/10/20,86.0262872147775,,130.148276436143,67.1754967604809,77.6000863066171,93.7022856262433,96.6959812160253,57.2015646686673,71.7942103179416,90.8746303924835,176.519472994504,187.726740881228
2001/10/21,147.940172246391,136.095785983445,,137.981255202143,57.0410485353209,72.9407307129652,,2001/10/21,69.1395859119177,,143.47494295758,176.565443996981,117.586268320414,90.9206011659785,60.9951159100524,68.3347087903653,153.355355494504,110.840887437444,50.1689607616795,211.675320870821
2001/10/22,132.418571574026,135.363045308087,,191.049544738442,111.946463051165,367,,2001/10/22,80.4885794395928,,115.474105901595,46.0844736087063,145.249211857099,69.0754230181549,117.032971837349,53.2381608818867,110.584446190517,88.168499796554,125.774557882161,175.470513197658
2001/10/23,162.471845114342,96.2298948741031,,485.919378471172,73.9883614737111,111.856729076262,,2001/10/23,91.6793823314134,,120.34363095224,58.3855452344692,173.248031586933,63.3856644233384,67.7195516647221,51.480980955405,136.023234033224,121.939078884082,30.0622989770151,177.634011199011
2001/10/24,103.316787144472,126.861314385264,,148.255916507221,246.524382680737,143.30206827836,,2001/10/24,118.599074549694,,125.168649794941,62.4524494470281,89.6044706647161,89.0949877202861,96.3451771265223,34.4233905407519,149.657504708204,135.605846801436,172.182902656164,189.096279820575
2001/10/25,117.309513998314,104.346916691873,,179.168841053241,208.792443166346,206.659194939434,,2001/10/25,122.256428239672,,131.165316412119,84.6890502634436,210.937552501824,85.5133921256725,43.348525503074,48.4233809631789,142.784029889922,115.85636454329,92.5893374056554,195.543482587914
2001/10/26,121.465271111506,94.9877411847213,,127.833930446068,100.334112282168,56.5925961056821,,2001/10/26,139.320041765728,,109.159655616842,66.6216190129554,147.112625914311,76.9850119555366,38.6183389292301,73.9683666760565,119.550811046763,119.974010572866,129.591277920525,190.434995372265
2001/10/27,176.892716590044,131.836078200844,,200.705389622062,96.3249714619054,50.1215970078403,,2001/10/27,234.835712893238,,100.248041867412,82.680612761543,144.176331616198,71.8047584346779,144.434857786162,45.8233864071933,132.243698859275,144.596636343178,80.8209078860172,179.134939469851
2001/10/28,162.306889071674,149.376696694107,,128.733443306521,142.06967643052,81.9119893063921,,2001/10/28,94.2051772877703,,95.0746818340262,86.1322139017331,148.755841947278,65.5830402982812,60.3895581223389,33.518542396557,169.03807173624,120.394777942446,308.241122004357,176.30184282539
2001/10/29,124.531973255337,196.513985001663,,210.866247035213,55.1055213544103,95.0014218104119,,2001/10/29,123.315552363838,,98.3730741092022,69.7346083237256,189.50712018648,71.0222898693805,84.3296235239147,36.3605717213095,95.4949443427926,77.7614405539914,189.252070580057,172.121907489614
2001/10/30,126.970716669248,156.41886406513,,122.573643707336,86.9514676053421,86.4600601077423,,2001/10/30,102.815729335362,,72.1044543895805,36.6054936733673,162.527948396907,67.0086361915607,46.4611526224078,64.5371290895105,147.87444481865,121.687188677416,200.935108337963,175.689566650077
2001/10/31,153.324538416334,127.771616480085,,98.9315447084824,104.794253043345,112.84020166252,,2001/10/31,87.7792102796615,,83.3826367712566,124.675928082267,73.9548462384182,84.5429969311521,63.3104574620225,56.3282473539205,128.825329958083,129.415570288768,124.00058088876,168.172376248131
2001/11/1,150.620726066721,98.9443699711212,,62.2491935952704,69.6312848976686,183.316236750538,,2001/11/1,125.222696236554,,79.3535909737506,53.5854234656979,105.619832040751,101.277834518574,111.058514023279,47.0462582644121,199.44947176952,113.941257472969,135.945190406948,172.07400324314
2001/11/2,124.144421931801,103.62064892816,,58.3877428315142,50.0353439355696,73.2441087993268,,2001/11/2,209.641683111076,,117.481315083622,48.9223961533907,58.2558808837239,90.7506807097896,81.0488232115244,44.0650784798484,165.435561713935,133.040230266209,128.426946217351,183.675154987102
2001/11/3,186.925585378169,100.12853097943,,211.304871801015,48.4643343737044,129.336868681924,,2001/11/3,126.67854876677,,115.815946691093,39.6666136914674,137.291714478816,79.2047592451436,38.6526566807602,41.7953822220294,60.2552966680509,106.304716507786,134.11857589122,180.781663434501
2001/11/4,125.37457316638,80.4419160487285,,101.388931022349,71.1168668075865,96.9027914892505,,2001/11/4,99.9978505716937,,144.692863847117,27.0151184098564,128.943207822638,64.6575594194787,79.9583226057661,39.1203651855131,136.878953623423,112.868875884201,71.5615026754742,177.04547613873
2001/11/5,110.818442464667,93.5663333605371,,137.64932147589,107.926299734521,164.870256268609,,2001/11/5,153.302749428456,,176.780542527383,45.7989292053466,129.446901354899,62.9978101292837,51.1162184940923,55.0706925079317,76.1623264033282,121.590532108974,49.0405684160198,183.511562124935
2001/11/6,106.286283819807,92.8023051110936,,106.203493932363,42.9013218537746,121.070993480777,,2001/11/6,115.293967389074,,105.77322792667,124.045138376609,126.746411544218,,,,148.707281047658,113.307463939047,114.998210912924,149.992447983544
2001/11/7,94.6329827555093,86.724720359831,,57.4532475185831,50.2506436283842,150.874005704287,,2001/11/7,187.131311140943,,109.996166408706,81.5394805073696,153.424543164638,58.6084437677851,77.4113132692665,44.5953069158412,102.422925966285,89.7515865452428,58.2492344319189,207.392837762388
2001/11/8,125.836589480913,110.818636181422,,73.8210497453819,145.491803278689,74.8598014888338,,2001/11/8,81.1784815730258,,88.0898929561124,91.1094319054156,89.2044240509343,87.7560634860541,47.4182002418743,40.094985858953,160.121276222081,108.720230728504,162.170010967063,204.926437296562
2001/11/9,125.893779227014,112.389304290773,,97.9317053151441,64.4389882699699,182.891862398695,,2001/11/9,150.426333661956,,92.8126281354369,323.233333333333,110.677884680158,96.1550119668078,66.6174802990638,29.0395676256663,130.849852244009,99.6985182442331,249.16817219679,183.102060583626
2001/11/10,109.832510012217,98.0803705709918,,60.0515472157761,48.7509856821448,140.844757136841,,2001/11/10,172.435961327619,,117.734838806635,120.885073388734,209.264903174474,76.1180684438569,55.1086648450091,31.0689050336658,117.270925231611,122.716292982411,104.158509673767,162.217457679374
2001/11/11,124.260530125161,103.182070622064,,42,60.7348257774447,86.3614527326689,,2001/11/11,99.0847575450706,,122.444174154305,99.8086648686281,158.812690587509,107.69234182529,58.4532668825184,49.3366440309816,101.254949089271,91.8654308814614,75.5590464227814,182.86452325562
2001/11/12,171.832600912248,117.930981575877,,124.144499327784,156.591341283416,110.017789651664,,2001/11/12,121.831370897338,,105.425392840677,200.122654360751,194.694295112214,43.46530490248,57.5632959008561,31.5924608174841,194.504116503463,112.700388781958,297.068441064639,190.247601882841
2001/11/13,108.618742873639,111.506000577002,,84.7611242930019,89.5022780636679,45.513444210466,,2001/11/13,81.9875050612374,,93.7909750974738,91.0178380283186,175.982821520032,63.5387184165793,40.0577768927051,24.2155474000437,128.683636010278,88.3520645475286,190.784552516028,194.078201788044
2001/11/14,138.572377685946,91.9448190495461,,77.9024461823782,64.6656133782259,75.5620811482371,,2001/11/14,137.42376188872,,116.409285110859,95.6512011009618,124.409524594651,57.9613549655514,41.7808578981728,29.0763433733584,136.283782494775,126.706462605515,100.323206306441,182.693185371008
2001/11/15,128.592531111055,67.767591182122,,115.237573161018,46.0560975644279,,,2001/11/15,121.020395498152,,96.4200772690437,57.4776220149802,115.99909189333,63.732804782741,38.5197476035534,30.5912794098034,167.63709990147,120.459889397605,147.923563278152,169.368553385264
2001/11/16,95.5687748072337,62.6601360086366,,68.4815245292978,76.3683117503913,214.507078478071,,2001/11/16,119.374301675978,,158.261932366099,87.8843650717885,132.935070737861,45.9009211682156,52.0919516194829,29.7592664488629,125.325935561052,123.779717685458,124.314685778713,174.006653445017
2001/11/17,182.966724488786,52.1462434657889,,72.7355463036876,106,72.8503855687138,,2001/11/17,196.748695605414,,97.0874393506403,52.7932162607744,179.858177686723,46.4641647187403,34.1214971764368,29.69829787562,153.743549688305,93.1791143537417,179.141502860793,167.901843717353
2001/11/18,137.487616142302,86.2323554527973,,57.8850655718734,115.061060476619,0.533996683250415,,2001/11/18,171.033999431795,,99.3823919024602,75.9263005302301,236.169317727385,62.7642414562503,40.9933860253338,59.7399869237957,127.231388752875,155.394666182655,314.702037258961,179.854163200581
2001/11/19,137.634992828055,103.557581920276,,75.5366971178872,47.3429452450145,,,2001/11/19,50.2176952299528,,129.372077059036,104.299750186734,163.768047546432,52.993866415912,32.7192504481102,43.4937724136319,157.914198922532,97.1823227599733,44.8257263858783,133.435430950646
2001/11/20,126.556487310344,80.9276205265515,,250.109430384964,35.7252119403978,47.96463840399,,2001/11/20,159.463882863341,,122.005473195164,51.6486658637435,92.0200994135592,52.8141968511045,43.4377275091619,51.9624860026675,111.871858212745,92.1881571832658,107.326408951782,126.729378191007
2001/11/21,88.8844280463038,84.2791607325547,,163.524380277853,,92.7641070389761,,2001/11/21,22.5,,105.305331508749,74.8870973542084,147.521025641026,53.8277070232293,57.5541784727103,41.4546914227589,134.889096020693,120.602064578622,74.7194964680733,145.66486961877
2001/11/22,114.445835652675,108.509862762308,,371,67.2571001683857,,,2001/11/22,132.732648962285,,181.492746135668,68.5854628075373,59,56.1094624682151,31.3439378057358,41.0667215975541,171.129995049236,133.935055176221,120.568060310978,150.702669081312
2001/11/23,108.888426528686,150.962946890657,,57.6281482955016,59.0350807566716,,,2001/11/23,62.7111111111111,,166.205938972191,86.7803406090264,106.139521663476,44.567165074842,39.8714559524351,35.985273732311,107.898869853344,160.431019545529,59.8290632439095,133.513882655711
2001/11/24,83.0111089081157,94.2092656148308,,125,60.2024886349727,,,2001/11/24,,,110.626657103474,45.6796024882935,178.998439359294,47.0643024204065,35.5848832959814,33.2732350645717,137.417035241696,109.460218840342,198.087546414664,137.31175227251
2001/11/25,96.3950583176338,175.95540713373,,98.7453161592506,80.2893134059553,,,2001/11/25,,,108.360039749453,66.6862134485001,127.262400484899,64.1736362638986,46.9090150121528,32.8322871204376,119.572986639385,131.660229771497,156.75635944758,128.633493830616
2001/11/26,74.8601067272096,142.569357813415,,,52.6847567840738,,,2001/11/26,108.838408711366,,126.467643962639,83.7790263401915,84.1895003387572,63.1876289953412,48.5071339886868,27.6917267372465,215.250589821687,105.762709649134,,116.785226695438
2001/11/27,104.240457683755,171.822840614586,,94.6620666105864,19.2945028316521,,,2001/11/27,98.8461538461539,,204.132785527798,265.86231884058,77.8496273608244,77.9181684805532,62.1350965745623,51.6924895804959,117.486337766179,132.672801129732,,116.456376902714
2001/11/28,156.924801419982,174.636341334794,,98.5150705011167,35.9133797627866,,,2001/11/28,126.067946781315,,141.296374012872,115.858907112555,128.965224871941,98.21309882029,111.855326592682,26.8740262808312,147.308372915552,118.858360926215,,121.098135791457
2001/11/29,126.034636297788,141.52294294791,,172.518653057287,67.443983630883,,,2001/11/29,,,183.872158811513,67.5490053092713,131.379747557245,109.309961615489,84.1182861278869,25.3658377381608,151.048205380755,133.487405085755,230.626865671642,113.93023996866
2001/11/30,75.8868836610448,163.885866001625,,235.650197878073,54.1542350994906,,,2001/11/30,,,103.772975569925,75.6517695985365,105.108178254195,80.6263281608925,42.1404048632921,27.00527800641,84.5517406875425,106.571837411489,,122.028936586143
2001/12/1,70.7480921327859,115.872854467288,,141.384615384615,74.3670480866827,,,2001/12/1,,,127.045067875578,78.1714235414971,127.561816738781,62.8755678183992,58.5961079595498,26.0189892613217,115.631836728304,122.865758581252,260.861604734676,121.617958550042
2001/12/2,110.12287382482,121.746129332918,,115.580531384089,31.8052700148143,,,2001/12/2,32.6925243516019,,140.017790487852,92.5298680936218,138.02415623535,87.1717850603348,72.4174762151427,27.974523252133,153.88321005721,121.93010368719,215.702433984122,117.981847631714
2001/12/3,110.46376839708,116.885373411463,,,48.2025652872092,,,2001/12/3,62.5938514068181,,172.117883582439,109.943774127188,145.787542125625,81.3613628598193,60.2998325802588,45.8749285899955,144.851692639272,148.83163813849,93,94.2016447639229
2001/12/4,97.0905774466385,111.108044252963,,69.0527219924085,36.9874453188221,,,2001/12/4,,,175.184973904082,91.9296543236394,110.82075283808,139.716105531698,69.8672434123053,34.0853044760938,84.5249950292025,121.197943614154,,125.628173347221
2001/12/5,88.2130034176202,85.9030307884125,,39.6840737834229,86.772709770683,,,2001/12/5,77.8,,137.540971499596,83.0849966924484,172.645906983653,59.5315191394402,48.0600794262367,33.1691232343256,76.9243872069202,73.6415507918493,294.992890414317,97.2120856818039
2001/12/6,75.4632894548661,120.380762218799,,68.9213958505527,73.4449028441735,,,2001/12/6,72.188517284142,,177.321091578381,72.9567378396593,197.119953651074,100.644990647575,29.7463247175393,125.29010975217,138.445067640679,113.474652840719,229.73481500041,113.313964251517
2001/12/7,64.1351593557692,124.633111725008,,169.5,23.9230235552785,,,2001/12/7,,,142.054828986321,74.8917565921407,161.001845752991,73.6019386165835,62.3931466053316,35.0697815541083,95.0296244387156,86.974639991551,,108.401916066386
2001/12/8,160.288644882481,103.023373360859,,177.341427302339,50.9028895128463,,,2001/12/8,,,162.785496578521,59.0852961828791,210.906193353474,102.319984762901,38.4678828603764,48.5865987828624,157.133379375699,132.341212269967,103.343215107892,97.941105337347
2001/12/9,127.970272254089,72.181865145518,,51.1666666666667,45.17688165034,,,2001/12/9,,,98.3746211703695,76.6914721500203,129.113395103115,79.1417338961401,47.1169021512495,51.7093156519545,152.827773103627,96.2467987515341,229.66404265049,90.9012595696483
2001/12/10,81.2675786222512,105.908257830103,,,63.2354028809936,,,2001/12/10,77.6348417088384,,162.341569655461,55.8253939407036,161.505349056329,59.1157810517684,48.972362448338,39.0312547311001,109.468680568847,126.746707680485,,105.929369484485
2001/12/11,107.940729976809,91.2248790040184,,,,,,2001/12/11,96.2038018041018,,106.24316796503,54.865846745668,225.720641588696,97.4537635985396,66.3126605033361,26.4055728194389,74.5519597458765,72.2391748414098,176.568798597053,114.635530848942
2001/12/12,58.5584999788697,144.828579635018,,79.7001611301706,,,,2001/12/12,80.6395244928896,,72.2460863296934,66.4686973497916,213.259007221126,61.4471959983482,50.1287158523566,30.1211061229906,85.5327876249161,92.9713472096049,65.6004009152225,108.67163908952
2001/12/13,61.5795073145526,117.233582586598,,58,,,,2001/12/13,239.450867052023,,105.379807043364,53.3071116949395,132.437822129745,101.979659864717,24.8574575474747,33.8709292162661,151.153442201591,179.5,148.333466747338,125.600706891451
2001/12/14,102.016849207921,66.5497300034992,,,75.2292809437196,,,2001/12/14,82.080320494367,,80.6520742557871,98.2235628263887,209.18691176143,70.7884046451329,63.1155599594652,23.6672260729457,105.750975672536,111.846263976964,42.5044164015776,111.858837111639
2001/12/15,103.069982139469,102.762896376581,,354.333333333333,54.0335580453034,,,2001/12/15,98.8349527726307,,147.03329547119,59.9726089874019,176.556627842612,85.0723513343078,40.3210538674901,18.3855208392251,153.83830804977,113.356225044624,65.8707785861278,96.901528389193
2001/12/16,113.00253969069,113.082615826372,,112.336956521739,28.5273425026366,,,2001/12/16,87.3073492631,,126.131823242825,59.3712377128828,192.756214852011,74.3887379680382,65.6255323156159,46.2300690567847,109.088482909487,68.5782372387222,90.1747919109303,120.371182957469
2001/12/17,77.450832197471,103.496824740588,,194.16889694075,132.571428571429,,,2001/12/17,100.087500807529,,201.092125157497,55.7751718587013,102.27189062587,61.8248815377905,18.6784594779168,46.6275955660581,147.678436773228,134.281827393269,77.0545298214053,124.353376929987
2001/12/18,92.1480163490613,96.7611118123371,,,,,,2001/12/18,,,124.003873652002,82.2277685945088,156.897803505071,69.0111966572067,91.0087346989802,38.350932438206,168.857376555067,124.609617731771,133.35937192161,131.239068399207
2001/12/19,137.892458763524,93.8220919861791,,41.6959318190217,76.8760381102108,,,2001/12/19,57.0509979217357,,106.273308490136,75.8049839629048,,76.7659409821291,70.5473566180864,57.6390901340265,147.092808506305,122.939198114776,142.300122594908,112.125105226848
2001/12/20,132.040673939912,117.481699074061,,,168.052631578947,,,2001/12/20,,,147.379875988209,64.1813702377778,,89.692775836739,51.2117845623814,46.8992842913231,142.796012025762,94.2682473448103,134.552928774568,94.6910401827582
2001/12/21,118.029717456948,105.573928727859,,133.355233510185,,,,2001/12/21,93.8664462146858,,98.2433554424291,65.1324764698913,179,79.9952329364443,51.6775261852469,54.1149543730258,104.619981964723,139.76103617581,179.846774448633,109.197588450036
2001/12/22,84.4934777615744,99.6271556824478,,325.720930232558,73.2017116524029,,,2001/12/22,96.2944506871813,,159.505409382936,66.4851526297496,107.603231624593,62.8762128024446,35.870929464868,44.7011222951528,161.689931917139,102.499476440215,146.236590639221,119.737772953793
2001/12/23,108.479219162121,76.544506555636,,568,159.36231884058,,,2001/12/23,,,172.351240261184,53.1639332765223,105.993534940976,115.93559023441,61.1364697078884,33.6554633728058,111.963573060427,105.263198949715,111.38264534,105.569968372838
2001/12/24,151.122112260176,102.841926029025,,,104.184029567602,,,2001/12/24,244,,98.4774497271046,38.03116698066,120.252114292115,67.3991630658806,46.6377658706608,32.5338759751451,184.460971362713,120.668501332225,184.131592074932,94.7726921542094
2001/12/25,102.636933732546,74.5671643325722,,141.888265203238,50,,,2001/12/25,,,118.611982507888,68.913708032381,125.20510549616,59.0932890630158,47.3194904977073,36.2463693609833,143.940498432912,102.387499554752,167.420232636853,104.865987822259
2001/12/26,93.5870509090103,99.7309949093644,,,82.9456989771324,,,2001/12/26,,,146.872601315035,155.026936369181,123.784357508794,50.3354568649471,54.196622254087,57.6150248625818,111.307154610167,107.999183953551,218.050948867731,89.8040973466351
2001/12/27,126.475253542667,93.4394455624656,,253.51786809816,197.279524270872,,,2001/12/27,102.839771339771,,149.550825252556,54.5061387469749,129.972780618293,67.3348082190702,53.8859309438442,39.1440249663412,125.484103699684,109.663196236492,173.590919524365,96.8102305153766
2001/12/28,88.2955298164061,115.197232544686,,,,,,2001/12/28,,,124.457729133152,58.9362600433026,102.463220742878,65.2236606770527,53.389218218316,42.8955193174296,156.175545294893,102.421814052791,217.329130059052,88.6397275409493
2001/12/29,158.38608338336,136.760797138498,,100.398997724122,45.6666666666667,,,2001/12/29,,,149.25514916694,97.93964938656,78.0462877735544,76.3477968795536,57.1008794154995,48.0796694992734,138.81345752171,116.83951035816,104.482818583761,81.1145803513269
2001/12/30,205.50471678998,107.190257889995,,93.798990914721,,,,2001/12/30,,,164.341926755816,62.3639264741033,96.6236599860169,52.210083952944,53.3934494318608,53.5103424354618,157.549718691013,78.1650395824423,113.667647531662,81.5232793223651
2001/12/31,96.4908597885726,107.08186874539,,,70.6170437538516,,,2001/12/31,,,82.723817510316,48.7791355791409,113.996791165644,68.6264177982745,47.5481709396787,40.9465537503536,127.229913640641,129.774482410193,111.526860126371,80.3355371406513
2002/1/1,147.636542138719,135.187016046893,,175.5,37.757965676161,,,2002/1/1,,,99.0110382484806,55.2447365504599,46.4057253575108,55.8642707311039,58.0239881227824,40.9621203431426,93.6335146770533,110.565479540318,203.592616664875,104.901095124775
2002/1/2,106.708580889649,115.362931501655,,,38.1996145600889,,,2002/1/2,,,85.149639516925,40.6121329906626,277.851209253417,55.2615166129611,41.6635199966162,50.5609084354356,106.822672100579,128.74688453985,140.267211363086,115.158086706527
2002/1/3,134.571235823962,93.2634571317451,,121.943603574635,37.0386085662904,,,2002/1/3,,,105.262082526019,,128.20168010162,44.9478802221632,50.4345375088947,40.4272222105086,85.7778276350442,102.397981624496,278.579011097393,105.430385571415
2002/1/4,103.872366580089,98.6333905598705,,60.0721481922628,72.046868135965,,,2002/1/4,,,113.252609285654,71.7600063072603,14,49.6241863465421,53.3574435958258,54.3029920750279,98.0291491158379,85.6021291598336,114.561196915607,96.9849494924907
2002/1/5,128.916547705958,110.220700840127,,,,,,2002/1/5,,,118.227758333466,50.4564216114735,136.124864241965,67.7284830158835,57.6834220265089,50.3222930661556,136.633282498178,125.664434537227,203.06173255264,97.9714112648712
2002/1/6,153.746256006446,121.147588903697,,309,,,,2002/1/6,,,131.861438546998,57.7835815016792,104.710396039604,60.4271068278198,46.6943967875973,52.2491659472797,105.55393674662,131.942455922693,148.109613064024,110.983590633483
2002/1/7,74.7017015106265,122.293601525938,,126.438299253489,,,,2002/1/7,,,132.624284110472,61.9888007798104,284.95298245614,68.3547575067662,44.7083981511296,75.8579519254858,87.1419695852084,168.602256335591,,100.38507621217
2002/1/8,106.956527903006,118.804959830935,,87.0526315789474,81.4288247167801,,,2002/1/8,,,111.855661177504,256.802029742004,14,53.862677727371,43.9148408777328,60.7089620658948,81.3881146575105,112.838630320802,,100.391165401606
2002/1/9,128.339438460687,103.858774039437,,263,40.3195562632169,,,2002/1/9,,,148.949801812577,40.8876761927304,81.0904763553278,63.2189044117789,41.9643744195502,56.0449108134199,150.848182212291,121.48842878968,144.196131234945,99.9283893622314
2002/1/10,135.497404625427,137.018698231301,,112.672619047619,352.866666666667,,,2002/1/10,,,152.825995770633,60.6491808176269,68.3963860933212,70.4370202296603,50.4470762105558,50.4838843826104,92.305180514607,129.179564880027,93.4794327910221,90.1159289119034
2002/1/11,95.4758018400128,121.100053976063,,375,11.0584961713023,,,2002/1/11,,,166.585684690757,59.5184204310275,,62.0322281968127,45.7819035491147,56.4021359332692,109.133179807542,107.141154149809,119.143555830949,86.5608982656454
2002/1/12,111.332568204582,70.0145445814158,,,40.2363178003138,,,2002/1/12,,,109.504951235315,54.2324770022964,231.5,84.9592014867787,50.8356432645804,41.017450264713,117.263845237921,100.078353020793,72.5851573175898,107.28145560668
2002/1/13,135.931037066536,111.03127003085,,137.175572519084,60.2106023431137,,,2002/1/13,,,126.194945592948,58.5219755702596,182.909786903754,71.2895843306521,21.712409540296,73.3817369113631,100.168011756551,106.294476147847,160.583928027869,103.15576540529
2002/1/14,167.847161380487,93.6212986616323,,140.328571428571,39.4951068739678,,,2002/1/14,,,134.138693748811,89.4746497101044,112.18925831202,83.8519544046105,85.5678414963324,37.3982301000851,164.86391914361,108.820397831524,280.407850300626,108.731316282399
2002/1/15,137.909054571439,93.3863640631763,,141.745097340402,226,,,2002/1/15,,,120.969993788443,81.5124320584326,147.1876,55.5572856303878,77.4775350363366,30.9421687423002,149.084958836005,72.0379402644805,176.99979871888,76.5142119278015
2002/1/16,123.537056689128,113.481898313962,,195.95,125.801607894529,,,2002/1/16,,,138.136160005345,71.5410507996942,152.584389593062,85.3513858813405,41.2611182003509,66.8637428028031,189.916670721168,82.0445363237064,363,92.882477300601
2002/1/17,234.705694868448,97.3568280069738,,167.42,79.5260010030378,,,2002/1/17,,,153.024258455842,65.9132104576907,160.851400966184,80.894620957394,66.3958338953006,55.723915947013,101.487205913485,82.5811516039741,164.478405724804,125.061621152844
2002/1/18,166.803865181101,168.379988550136,,140.840909090909,21.3618970315399,,,2002/1/18,296.257668711657,,153.431253018165,53.9958037129554,,76.9997864160406,65.1592152580678,29.5781568765129,153.843741338916,84.6996104707692,94.8118089144066,116.318074510129
2002/1/19,129.974030203543,98.8948818473422,,172,,,,2002/1/19,,,104.585916352527,139.209809469911,43.5699658703072,52.6131391721431,78.1521700552261,31.4499115055076,92.7155920828393,73.2348952304421,41.2945471327585,120.288261191627
2002/1/20,93.4230591714774,135.276554285964,,197.666666666667,,,,2002/1/20,,,85.4463637266819,105.754433010106,229.797332187962,56.7299249442855,54.6741936579759,90.4349290444704,128.283942939955,115.174079954378,30.2094036915899,125.05205402817
2002/1/21,87.8870598725312,118.061709907924,,298.4,122.539915966387,,,2002/1/21,100.870199936528,,157.688085207426,71.1777523629557,85.4230769230769,73.9003560053219,50.5249058722238,86.2311768009444,142.385962624652,93.0950077671035,80.9501174425006,151.066939057785
2002/1/22,155.548610071646,106.558696930206,,182.318181818182,37.0931161837249,74.4324272581626,,2002/1/22,,,129.334477220957,122.418052779453,196.490992334166,75.0291571948634,51.0589073374636,52.2793617999506,138.810282781174,88.3369579345266,187.910541033353,106.044834489591
2002/1/23,148.329027277077,145.69313054979,,286.214031649245,30,136.56173848093,,2002/1/23,52.8570401666714,,198.222035192837,147.589002204801,183.4,69.3568814870501,88.4662091175952,54.238050851324,110.449606994883,85.3958349934664,78.2543442901925,93.9916296286731
2002/1/24,123.767234780338,126.520759515842,,275,,107.96197864771,,2002/1/24,34.1279347284999,,187.559917666138,,161.625816993464,93.442590236682,71.9215080609434,41.7131127957128,121.379947314007,109.589389947908,62.1745320187741,112.934497321696
2002/1/25,73.7081170677716,144.354292162677,,303.719047619048,21.0950617283951,27.0696281736622,,2002/1/25,147.638997342944,,170.199546444561,70.6340262990366,142.623277746872,110.046182868991,46.3884313553882,59.7514377717204,108.54885372348,118.892924740251,58.0394327666668,120.005032667969
2002/1/26,103.570972726315,129.204938636301,,257.095238095238,148.130859375,80.5142910417043,,2002/1/26,35.4940182850151,,146.034057916907,93.9431356767378,111.759965412884,79.1364083583307,66.9053855792266,28.5596557109809,94.6301740234504,80.7940214529154,114.160151285698,128.60388067449
2002/1/27,178.375515249542,82.809629662852,,,181.512754137301,80.5242427637319,,2002/1/27,113.014478590761,,178.29837513734,221.181818181818,146.615427011141,69.4893173774722,69.5746465742853,30.2969803288232,86.8084554568617,130.441949399967,91.9630913535758,99.4726457808256
2002/1/28,129.931467763908,101.618153711538,,291.52380952381,225.198601091831,67.246936707234,,2002/1/28,65.4280230326296,,106.842232217112,84.4836904100264,177.570467895369,117.551863932056,67.7715409992145,52.3985216281918,99.7774658970315,141.083406212466,111.217048964927,114.077710880032
2002/1/29,95.6232186155434,168.332404174133,,318.770057554955,162.621359223301,110.107436012799,,2002/1/29,153.248086116251,,163.162429199615,84.9689231334594,135.867831095235,60.0617322613139,50.1689446750775,66.7988104576344,167.919568110935,114.842945842623,67.4189046984004,88.0476153318975
