date,ask_C,ask_mm,wcus_C,wcus_mm,acn_C,acn_mm,acs_C,acs_mm,gp_C,gp_mm,ice_C,ice_mm,sva_C,sva_mm,sav_C,sav_mm,rac_C,rac_mm,na_C,na_mm,ce_C,ce_mm,cme_C,cme_mm,ca_C,ca_mm,saw_C,saw_mm,sae_C,sae_mm,lol_C,lol_mm,san_C,san_mm,nz_C,nz_mm,as_C,as_mm
16/10/2012,-7.65741281,8.718800702,-1.57442953,19.97011964,-14.85553201,0.034707144,-9.309057385,1.032379042,-13.09406903,0.248863454,-4.8508624,0.444929278,-5.605945839,0.944140126,-3.095693545,1.218612835,-9.145384503,0.415043499,-6.629742569,0.838864974,-3.766823756,0.97593407,4.13969718,0.017629267,-11.21419608,0.968085549,-12.73672043,2.708858578,-6.783464004,1.592424706,5.858599394,4.82933825,0.845446939,6.84032791,0.837838059,9.025712503,-15.83804529,1.644048406
17/10/2012,-10.04677944,8.064301294,-4.34418005,2.691619624,-14.14180404,0.038907686,-8.657662874,4.534832695,-14.1570356,0.218406351,-7.372493626,0.600628124,-3.870728016,3.634417762,-2.375753646,0.961820879,-7.949581585,1.173679477,-5.82431364,2.667843545,-1.056547374,0.545142273,3.19789512,1.760323979,-11.16110524,1.377882247,-14.09692687,1.054153359,-7.527113043,1.212826045,5.427669565,6.182823121,1.711893041,5.655838276,0.304291367,49.17823507,-18.57781748,0.522367112
18/10/2012,-10.92890038,5.769611742,-2.863529462,19.95315032,-14.20450037,0.124560701,-10.94759873,4.046613302,-16.17651361,1.906837726,-9.327360466,0.644221194,-3.718843157,3.959092109,-1.159834348,4.743615925,-5.709485253,2.506377046,-5.450474553,3.038240659,1.873615165,0.271645303,2.023697952,1.093414716,-12.11217614,1.507451693,-14.62997337,0.969518574,-7.471591848,1.025329446,4.860903854,6.934103088,1.373936031,3.024293747,-1.74606598,7.777199237,-18.68776196,0.996211756
19/10/2012,-12.93705667,0.57742451,-2.057354502,23.98062763,-16.97688482,0.222136054,-12.85023094,1.060168676,-17.30298733,0.925957782,-8.07027041,0.390886985,-4.560086325,2.454432173,-2.099415637,2.927586682,-5.678164853,3.091773854,-6.394739695,10.13839399,2.741226516,0.0540099,1.255834662,1.132913149,-13.66542378,1.032768061,-13.4019395,3.940645968,-7.100669868,0.929099355,4.956670821,7.937434648,0.481777695,3.343403493,-3.033338732,2.381993274,-17.62944995,2.218309259
20/10/2012,-14.064097,0.263494013,-6.413880333,5.959624753,-19.46265146,0.122263091,-15.72390198,0.372602465,-16.67963167,1.318651005,-7.808416665,0.002968682,-4.19876055,0.891886905,-2.517730825,4.241022796,-6.708360735,2.593396273,-8.908338929,4.387878739,3.765251671,0.049116459,1.686046457,0.495258438,-13.83506809,0.479256322,-13.50086517,5.618081048,-6.625355434,0.834698911,5.043780343,4.758182393,-0.136348346,2.745375613,-0.330858032,38.02610094,-15.85742766,1.758653795
21/10/2012,-14.7111307,0.088410855,-9.269957684,1.503204129,-19.49474894,0.050290497,-16.68445028,0.223417843,-17.05551797,1.599353423,-6.206726293,0.011003557,-5.009834734,1.174742999,-2.091789394,0.980741013,-7.423799096,2.342412324,-9.313115699,3.452824083,5.211386338,0.123925475,2.666677353,0.07687528,-13.00043942,0.850300928,-15.75843291,2.186783956,-6.179800595,0.960443303,5.114506911,4.937598131,-0.092106209,1.581070165,-1.084112868,16.34076318,-15.96865229,1.149887135
22/10/2012,-14.23083807,0.014912944,-9.752083825,0.585471584,-18.81748195,0.755020685,-15.65734063,0.43030512,-17.54085848,1.23898887,-4.938652221,4.278889661,-5.060417127,5.048441008,-2.553729915,2.375778819,-7.467542123,1.677740891,-8.069715481,6.345917949,5.173385235,0.088711301,2.861475252,0.399197115,-13.66789924,0.666351243,-19.1672566,0.340984941,-6.664983802,1.791875411,5.717059215,5.157667094,-0.327679023,1.676649991,-4.794252968,2.117463257,-14.65937809,1.051134648
23/10/2012,-13.65992543,0.01260975,-9.723118821,1.098529562,-18.51144689,1.08967498,-15.68122829,0.67762024,-17.85180253,2.353382605,-2.015575765,2.497761087,-9.860196477,3.528347578,-1.62937952,11.71555561,-6.155499315,2.652786326,-8.712574372,4.00912442,4.093660591,0.008172792,2.601981165,0.245203331,-14.21713407,0.627246851,-19.77344589,0.572580342,-7.144539886,2.131900981,5.556305217,5.663953209,-1.669564772,18.84594532,-1.184872194,0.355192181,-13.88377494,1.127541643
24/10/2012,-14.22362362,0.060049448,-10.53526548,0.396818988,-17.35535164,0.770601306,-12.82723007,2.031154251,-17.68560803,2.385109659,-3.854688697,1.876682386,-16.55054128,0.434899912,-4.883440091,9.59121864,-7.327803324,3.089923825,-7.526910041,12.86477479,3.066680863,0.003139426,0.989297427,2.365016519,-14.40297998,0.716311529,-19.61373303,0.07560885,-9.458140799,3.746309794,5.373008628,7.050792101,-2.650762923,31.76124676,0.312292826,28.26880532,-14.32362884,0.736960111
25/10/2012,-15.45724788,0.0446144,-11.33449696,0.206279183,-17.30401424,1.127869866,-10.52984778,2.49363152,-16.65623672,1.669267307,-8.039651333,1.647012056,-16.10870334,0.726541341,-9.975876775,6.932986184,-8.394742292,1.501038626,-10.18087774,3.85473315,2.992002817,0.031634165,0.809665698,0.601365041,-15.17049981,0.73168556,-19.81110402,0.017242686,-9.279375199,2.316530657,5.200091828,5.782719583,-3.22236202,26.26836462,-0.8683765,0.477208399,-14.98474527,0.858584384
26/10/2012,-15.25688184,0.041976372,-8.524657793,3.435608769,-20.82153407,0.915881605,-11.19316183,0.532825694,-17.18261602,0.935277718,-9.469049923,3.029556776,-10.1055852,2.119971199,-8.270330071,7.365650063,-7.671070381,1.904618758,-12.72522758,0.609953619,0.627420095,5.657028943,0.628782344,0.731395839,-14.31660124,0.982917025,-19.78397711,0.016397428,-10.07547619,1.382003558,4.818802734,6.993388137,-4.337078534,12.71864484,0.777378162,20.20352479,-15.55515527,0.38489904
27/10/2012,-14.81315313,0.033912148,-7.124981093,4.616686048,-23.52325441,0.538104423,-10.76300706,8.013344981,-18.89792392,0.944591429,-2.56544517,9.173465037,-8.464218706,1.433188531,-8.566158453,2.740089988,-7.356840662,1.971188342,-12.35705235,0.924596659,-3.340189979,15.0179508,-0.228198344,2.82014026,-13.63931119,0.868204179,-18.36308827,0.065639429,-10.81142043,0.653178199,4.697112362,7.074897959,-2.478867187,34.43465007,2.24045934,10.45960685,-16.34142161,0.424770493
28/10/2012,-14.40240413,0.105529543,-5.18512784,10.12703983,-25.45626706,0.640453244,-10.07349922,8.85571781,-16.99966492,1.416065019,-6.906454912,1.041865041,-11.70465436,0.327191371,-9.815323111,2.22487197,-9.026973427,1.570773782,-11.9815139,0.287615574,-11.23694998,13.21855733,0.869686129,0.091735964,-13.94126105,0.508078713,-16.85244726,0.123507433,-10.27948377,0.450906037,4.989774324,6.190087582,-1.480464776,19.95843767,1.765425161,0.361055653,-16.5841344,1.026509204
29/10/2012,-15.20123876,0.192733966,-4.547871814,12.49641033,-24.70167168,0.349130154,-15.6364206,1.043086052,-16.92549601,1.247863606,-6.094660263,0.481572979,-13.27384084,0.297658122,-10.65000923,1.0477727,-11.4305864,0.530956946,-9.851143984,0.67308871,-11.80861482,0.758887286,2.628389026,0.347689604,-15.31264547,0.123614714,-18.17429946,0.037100234,-9.837101071,0.34365865,4.895016464,8.030437023,-0.368029946,10.79379075,4.299444797,0.024556639,-16.25737625,0.751578533
30/10/2012,-14.41196271,7.368257743,-5.002724829,11.75782311,-25.32589126,0.037821602,-19.81165296,0.11894652,-19.85359655,0.530199097,-9.638598506,3.072945998,-11.03810917,0.391472001,-12.55284671,1.239913636,-12.35386706,0.576025728,-9.085091867,1.960808157,-10.29016898,0.168421275,4.917595956,0.049232993,-14.39559748,0.079463098,-17.0989638,0.004658023,-9.227030889,0.182283178,4.888378221,5.795463476,0.105260931,17.51371476,3.787605976,0.427568288,-15.42606904,0.693091729
31/10/2012,-15.04024759,7.807824361,-4.812824291,8.439411003,-25.14663829,0.026729171,-20.00165777,0.25247057,-21.82940633,0.377817356,-8.795592193,4.73952337,-10.87480271,1.699876348,-9.02978743,3.441525342,-14.42840812,0.418607321,-9.601710026,1.975046543,-7.460209686,8.188356208,2.513139546,0.729737641,-13.3341498,0.12203207,-16.27780823,0.005211611,-8.38836423,0.215874938,4.867840687,5.540807966,-1.473167015,21.06070501,4.373046797,7.369051663,-14.67525269,1.24754254
1/11/2012,-15.33401218,1.252553889,-2.670506444,6.229821298,-24.68010288,1.474621096,-15.1814086,2.64586756,-23.26687981,0.472696079,-9.843912482,7.467577467,-5.494969951,6.194392925,-5.292908148,0.978811849,-14.06255191,0.403187224,-13.01946689,1.379430389,-3.137806155,5.517445961,0.051066815,10.60646402,-12.73139875,0.175392504,-16.77567246,0.014493871,-7.899491588,0.38531282,4.931137644,8.741534896,-0.382239815,30.22307816,4.05954698,12.93624457,-14.02478528,1.381679864
2/11/2012,-11.85697196,5.210348993,-2.309011894,3.276967193,-21.77673546,1.154446791,-16.40186248,3.641588461,-21.96708237,0.391681093,-8.733427165,17.06532225,-5.122987145,1.863590489,-2.748498744,4.135848915,-13.60548865,0.940237747,-12.33238524,0.591321001,-4.640733077,4.463573654,-1.460336117,0.201387424,-13.97880001,0.157304362,-16.97459594,0.074709351,-7.468248757,0.392216725,4.940482024,9.040895256,0.635787236,27.27300575,2.075830997,39.25050294,-14.41337382,0.55904278
3/11/2012,-10.00768739,6.95737072,-1.939584363,12.93440621,-23.35548342,0.299673437,-17.68563443,2.975380265,-20.13228852,1.491067348,-6.001114264,14.45292721,-5.073995128,5.343323824,-3.752103095,1.47876987,-14.3256021,0.6759708,-10.09452198,1.022521324,-3.322750878,1.628426728,0.719383206,0.393976525,-13.93612733,0.172386414,-19.242957,0.03572374,-7.557996939,0.640210701,4.600692987,6.97615593,-0.771439245,41.24070349,-3.03939761,4.936449249,-14.78701052,0.579099077
4/11/2012,-10.0612814,11.55760393,-1.862193266,18.78941772,-24.98051158,0.397236638,-19.90503114,1.027792715,-20.35949459,1.412600418,-8.257518662,0.586288784,-3.486037785,2.500947348,-6.330754403,1.776849019,-10.86756464,2.130010897,-9.538257056,2.205313867,-0.897424123,18.29264556,-0.310091365,1.259690591,-13.17643954,1.806749397,-20.28809717,0.118985062,-7.510002943,0.654887876,4.830342019,7.57371145,0.218578701,38.06798341,0.027229486,0.788014377,-15.11698725,1.077853173
5/11/2012,-10.86359319,11.91093896,-2.007353901,9.749216974,-26.90813139,0.086137584,-16.46495291,2.741479686,-22.52919203,0.504604113,-1.983035372,6.957105267,-5.608818495,1.964251671,-8.199237432,1.835704376,-7.001374498,3.792078775,-11.65810788,1.571975506,-4.342983694,7.765293173,-1.425359577,0.059908211,-15.2586873,0.539717834,-20.38340793,0.263642817,-7.752627472,0.953344719,5.004545813,8.069634602,0.019813218,19.23215389,-0.632912326,1.297772663,-14.91980559,1.509883729
6/11/2012,-11.13601565,9.016994205,-3.592698473,7.306555289,-28.20279653,0.341596468,-16.61629462,2.85136743,-24.33906061,0.224672159,-5.856602525,12.32743131,-9.918612387,2.301012327,-7.359506294,7.017757423,-4.570325166,3.714956347,-12.03884237,3.517984104,-9.943232107,2.108656861,0.106928798,0.318585441,-16.17640359,0.430410285,-20.42228816,0.070621881,-8.232904234,1.340796812,4.818267985,12.51908693,0.512802284,29.59181916,0.175195769,0.190010608,-15.20053056,1.180883562
7/11/2012,-13.66199181,1.291846397,-5.510599897,8.708710967,-27.0668591,0.304975362,-21.76237578,0.21647914,-23.28951192,0.805192481,-5.204200566,3.623034693,-11.76856007,2.332372877,-7.15092048,10.61157842,-4.340637404,3.608409741,-13.75628568,3.182747862,-8.373447422,0.057493544,1.498739555,10.97315862,-15.91555642,1.339839903,-20.09552827,0.017259829,-9.052962907,2.62385202,4.854028773,5.165679517,-0.030673863,9.062615263,1.820400709,0.597663261,-12.51521016,1.373835677
8/11/2012,-13.4104239,0.40209391,-9.64779338,0.673198376,-27.41624667,0.109995547,-23.68774806,0.041178625,-23.58026789,0.627484178,-4.390116295,12.51796385,-15.00081047,1.185862864,-6.317512382,6.275526855,-4.033190379,6.491699155,-16.99829443,1.264094045,-4.161541362,0.176852694,-0.834364068,11.49624828,-16.62498668,0.694438877,-20.155716,0.008702685,-10.05932863,2.648834072,5.197331001,5.228072692,-1.126104918,27.57302889,3.061061816,0.006561541,-11.85309099,0.916646798
9/11/2012,-12.17951629,2.245783266,-12.63474846,0.338742348,-26.74294355,0.114000431,-22.83331309,0.092078051,-23.85177396,0.357641441,-4.469857025,7.781629843,-17.34684747,1.39194199,-6.415165151,5.088362582,-4.544230344,4.286116464,-18.64596574,1.038512649,-1.530819028,2.210965434,-0.678817348,22.35716504,-16.10608141,0.10543552,-19.10708814,0.016747175,-10.55677139,0.820620453,5.983676027,11.29544237,-2.817749679,11.10634371,4.865550491,6.640395709,-11.71989191,0.608157741
10/11/2012,-9.020071123,5.85466729,-14.69865708,0.083778392,-26.86519184,0.195666801,-21.74528223,0.463496352,-24.11441169,0.889753414,-8.605345908,6.140187483,-18.28417373,1.04023985,-4.699267658,6.908834327,-7.322722576,3.760618319,-16.57146173,1.090280193,-1.669374745,21.43163991,-0.620979221,10.93414269,-15.69227443,0.253994462,-19.33344392,0.135727696,-11.24249083,1.119588577,5.907088737,6.059785601,1.27540267,4.830005164,2.997971416,23.77586396,-11.49417428,0.56258178
11/11/2012,-8.625603359,4.967705837,-12.60374321,3.125186277,-26.45582324,0.174665233,-22.26252522,0.632324314,-23.21657112,1.328937593,-10.05345852,1.339050049,-17.75064081,0.358127376,-4.041076323,6.763348282,-9.759579975,2.411230195,-16.47011849,0.781249303,-1.902587266,21.84868768,-1.580793675,4.151751998,-15.0486166,0.137198735,-18.75848046,0.011210701,-11.43043903,1.101717582,5.932578293,6.113673705,3.977617256,1.25607689,1.098653795,6.090211279,-11.351354,0.404023851
12/11/2012,-9.395469201,2.078540819,-8.952567243,6.314278683,-26.17690191,0.23805259,-19.58927017,1.890647326,-22.81690005,0.4288831,-4.250191648,21.82879017,-12.81942589,3.509488343,-5.015630566,6.199328123,-6.377232281,3.265204858,-15.1603352,2.679710193,-3.492274113,0.689008938,-3.849438601,0.256838776,-14.54788632,0.58454476,-17.70532149,0.003923418,-11.60330067,0.736367421,6.020071409,4.056788478,4.75868471,0.338710876,1.523081223,0.167438752,-11.40806289,1.751159401
13/11/2012,-11.45298026,2.401788534,-6.981863341,9.906865821,-25.73749166,0.49063553,-20.15571,1.954367261,-22.18235966,0.801890986,-4.254476023,1.174516813,-11.83882284,1.156578673,-4.556437722,5.324472867,-7.627664836,1.535332517,-16.90524996,0.955798779,-4.998155944,0.100540806,-4.005186215,0.177593293,-16.34582722,1.977697173,-19.21585482,0.203866402,-11.7776255,0.642311505,5.872812316,4.196043041,4.612294605,1.237462174,2.688229994,0.996864108,-10.05079601,1.36967807
14/11/2012,-8.924338956,10.15650898,-6.495967166,4.04648501,-26.6094559,0.047112838,-20.869274,2.0487034,-22.26037549,0.833151815,-5.396683449,4.219259176,-13.70382332,0.190303672,-2.122529981,19.29320964,-10.04975556,1.411741681,-18.67106911,0.556882632,-4.985437997,0.011875823,-4.28936073,0.334669686,-18.80265963,0.371519849,-21.93383515,0.082469515,-11.4378553,0.584313399,6.021892552,5.875233329,3.274302153,7.57289432,2.640323353,1.066687602,-9.240387245,2.1430334
15/11/2012,-9.313883917,9.446056927,-6.040624981,2.803461919,-27.01522923,0.03206417,-25.01741912,0.178928643,-22.09259906,0.575674764,-4.337097463,13.4929362,-12.63156952,0.277901948,-2.660967308,7.062758634,-11.93619911,0.621779615,-15.90803594,3.981357909,-3.931457557,0.000200728,-4.693663387,0.186054253,-16.15681807,0.513545834,-18.9071478,0.018957084,-10.6979352,0.841543726,5.579449382,8.277245493,2.213117253,1.600643568,3.361622902,2.906521527,-9.811824247,1.078498381
16/11/2012,-11.75787503,3.207913719,-7.006916052,3.133009047,-27.69370811,0.053242253,-22.6723866,0.169409325,-21.80498621,0.668245248,-9.48424335,2.610378681,-11.98493974,0.563083123,-2.073519414,10.40144832,-13.90641783,0.500379533,-12.91730393,5.183424239,-4.554176439,0.001429075,-4.599412635,0.002882771,-14.88002957,1.370244803,-16.88942546,1.038781747,-10.82761977,0.038261691,5.057847611,8.43290385,3.425437321,0.484966193,1.856565454,20.52592845,-10.64197903,0.645137998
17/11/2012,-15.77510674,2.400773199,-7.268242053,20.78984236,-24.21140122,0.010000366,-22.82085489,0.180909662,-22.4919781,0.49136174,-10.74615762,1.651318048,-9.566511956,2.816661787,-3.516678636,5.219903962,-14.44372871,1.135903636,-15.68308749,1.189462682,-6.488552442,0.005451365,-4.544692486,0.000776169,-15.90832722,0.247354173,-17.38189805,4.136262919,-10.02369603,0.12350409,4.676276968,7.659793406,3.379869943,2.475130443,0.81276525,7.454233349,-10.57215741,0.933083589
18/11/2012,-16.82301839,2.27362762,-7.90889921,13.07162364,-23.99954313,0.007609611,-24.20260877,0.323082992,-24.12447288,0.372589564,-10.63172733,1.342136026,-10.41764234,1.051010159,-4.484155942,9.440787637,-15.49192065,0.744156361,-15.06556831,2.874318718,-6.807746184,0.012963128,-4.386488717,0.003343671,-17.0601966,0.228356948,-19.27399096,2.28661487,-10.21057689,0.558956653,4.992504645,6.742588995,1.187455799,7.077301643,2.429478502,0.881907745,-8.418696647,1.144895447
19/11/2012,-16.86741001,0.713651128,-7.526410036,18.64435382,-24.86721208,0.02931854,-26.81134597,0.073720334,-24.7853334,0.284203717,-11.80863897,0.490583184,-12.99926836,0.382697412,-4.823916279,10.32494443,-16.89225576,0.544039029,-12.84781646,11.12829208,-6.272382106,0.016961502,-4.431327803,0.040747128,-17.90541306,0.890174644,-20.89675873,0.757982153,-10.66144824,0.431321893,5.221557116,6.914853057,0.502960021,3.591770533,2.682237868,0.369324938,-7.713472602,2.049857658
20/11/2012,-17.00878072,0.571923858,-8.428158921,9.350873072,-26.22059368,0.106326904,-25.62412824,0.024789471,-24.08137815,0.253856367,-9.589664455,1.842969141,-14.26048785,1.862736212,-4.406510558,4.550152781,-17.15617163,0.712044796,-14.81039289,8.57217337,-5.358576732,0.001369671,-4.819478307,0.055559596,-19.01105063,0.460377171,-21.44759593,0.493445586,-9.344092905,0.54411685,5.330550156,8.500439434,0.692086419,13.04366852,4.529736773,0.110333958,-7.689064052,1.462442869
21/11/2012,-17.38365528,0.219600369,-10.11903462,7.124084172,-27.35269302,0.049179784,-24.65920516,0.072917488,-25.83468403,0.169650687,-7.63646213,13.82406773,-16.79022435,0.592628709,-0.971771075,7.203432327,-17.47362871,1.211552419,-15.20321646,5.174287469,-4.64626098,0.105839935,-6.068503869,0.065763604,-19.6415269,0.271461418,-19.79570325,1.698978874,-9.01442356,0.751724711,5.172408447,6.693152263,-2.640593787,16.74551321,6.971589248,0.049077146,-7.840231201,1.292164517
22/11/2012,-16.18816014,1.371920374,-10.73246959,4.982842106,-26.94035844,0.07527207,-25.35270338,0.21066713,-27.17485471,0.190926456,-3.985437374,15.25157664,-18.62664124,0.750674807,-1.734275544,3.343240228,-16.92815109,0.932447779,-14.83768795,2.167182716,-4.130729305,0.894635796,-6.917100632,0.075940632,-18.16054421,0.41366955,-18.94568066,1.628693888,-8.830351944,0.949697952,5.918482795,3.425826771,-2.025820341,20.62977861,4.229433925,2.485405584,-8.407658616,1.465310779
23/11/2012,-14.71772467,2.756764639,-8.215776922,18.1443694,-29.41408222,0.023182441,-26.13679965,0.246928711,-26.57693825,1.468346199,-5.435174643,3.958488096,-19.37335245,0.795606492,-2.388286588,6.625817473,-18.64979933,1.07904706,-16.6429273,3.593280796,-5.092809767,0.041077153,-7.22390663,0.050575164,-17.67568353,1.210996733,-19.8209951,2.363708476,-9.847240592,3.167309638,6.020067926,2.729106674,-2.820585666,10.157349,3.680593736,1.123848305,-8.815619772,0.938043976
24/11/2012,-15.1806815,2.720528389,-8.771493581,6.373982575,-29.36187474,0.12364124,-25.43426512,0.281205878,-23.8524814,1.352611988,-5.713093243,4.514651419,-18.09150561,0.131069435,-4.189981736,0.757060014,-19.24270224,1.022163081,-17.00502515,6.86436962,-3.538266478,0.127655998,-5.735817969,0.055500805,-21.45854352,1.375086656,-23.22356728,0.61651281,-12.86086872,4.048400601,6.132904918,4.60491934,-1.407874511,7.722632767,6.025747756,0.161519477,-8.652337563,2.462514781
25/11/2012,-13.94286308,2.32485552,-9.543884225,2.37044837,-29.48934977,0.064949048,-25.77359551,0.551904453,-20.99384568,3.989738911,-8.494986148,0.741136143,-10.51403286,0.758443429,-7.560354198,0.347763218,-18.75425356,0.662230048,-16.5493892,3.329541462,-3.638247372,0.282644013,-5.977908794,0.940111761,-20.8705355,0.278100738,-23.66383906,0.20697245,-11.55328584,2.238511281,5.644107295,12.81434363,0.267722696,7.629254618,5.370362645,6.165650991,-8.273423979,1.443919355
26/11/2012,-14.92258579,1.589627476,-11.13719045,0.369379538,-27.88471907,0.162765823,-21.9996104,2.469157663,-18.3852376,6.954314359,-10.68806964,0.353887943,-10.67802802,0.522666917,-7.969013952,0.287797308,-17.42836645,1.07358059,-19.55331929,1.516626662,-2.403820716,5.979343325,-6.638872279,0.542789305,-18.759118,0.635978269,-22.43535427,0.454456926,-11.18133475,1.647375243,5.509101393,8.911622324,1.129341908,15.51470604,4.251230627,0.830616867,-8.446497334,0.246285639
27/11/2012,-13.96189581,0.18413392,-10.74360918,0.070071415,-23.17119771,0.919669358,-19.8433288,2.632720913,-15.11426685,2.423759952,-8.627861432,0.02634808,-13.10998451,0.490115103,-8.554769614,0.163517206,-17.52707149,0.437278792,-18.26107947,6.995150515,-2.864769038,20.12813822,-8.349632004,0.217433709,-18.35383974,0.706237557,-21.75440568,1.471333454,-10.78380723,0.952266712,6.178002484,7.039707798,1.092621383,14.38898545,3.690603093,0.042928571,-8.278617907,0.326629048
28/11/2012,-14.50311101,0.576588597,-9.315467272,1.192502796,-17.51605406,1.326560386,-23.97774007,0.45739504,-14.29611517,2.832518936,-6.523457241,0.981710454,-12.86200472,0.808026167,-9.978383682,0.474280237,-18.46631618,0.213765585,-16.49526767,8.582804331,-3.526340845,31.91248048,-5.611395903,0.008654735,-16.66126693,2.084515591,-18.2215329,7.454991666,-10.63833068,0.725889927,6.466290417,4.991265353,2.476184476,1.455699598,3.080572519,0.885917936,-7.076577689,1.303968979
29/11/2012,-18.38650455,1.003151156,-7.822684603,14.90288786,-16.88629895,0.618132681,-25.08265038,0.021180279,-15.02869382,1.100768796,-6.850725541,1.854083253,-13.50271612,0.376890977,-13.42065171,0.249731796,-15.95200233,0.294682221,-17.21931533,1.335732139,-7.757173532,12.38285607,-4.416592783,0.000887495,-18.39946116,2.157685198,-21.76984008,3.957286002,-11.59855677,4.352452591,5.66288876,6.042860688,3.245885943,1.238445415,0.823273796,5.271914941,-6.302836398,1.797628359
30/11/2012,-19.66822766,0.919508109,-7.925206177,12.39157354,-17.76730208,1.001514428,-24.97584054,0.043512136,-13.88399808,1.673606748,-11.8630656,0.551960025,-13.00586192,0.735125382,-16.18440377,0.096499221,-15.34341569,0.225080286,-17.59996588,2.971952932,-11.62292273,0.514830506,-3.491397287,3.07E-05,-21.45941526,1.152804085,-27.35020946,0.014073357,-12.92666994,2.181445494,5.290324102,6.45982538,2.861846996,5.09408628,4.53837545,1.171944127,-6.751627655,1.336994552
1/12/2012,-20.57569872,0.680426243,-7.648154872,17.56667249,-20.68756283,1.162635199,-26.04112767,0.024925837,-16.40721619,1.71645977,-11.21068559,0.892465689,-10.40346719,0.68485891,-18.22982938,0.137165959,-15.68767863,0.510022459,-19.33532452,1.354007727,-13.60105258,0.471357729,-2.458540796,0.010264905,-21.35536364,1.670231996,-27.80466518,0.003545922,-12.5476719,1.076356288,5.073235032,4.847768559,3.336210408,8.699633493,6.176209496,23.61148799,-6.960910756,0.802236354
2/12/2012,-21.76778645,1.439156248,-8.483754411,12.10584611,-21.68318409,0.077554125,-24.60739982,0.677957064,-17.71849951,0.989418919,-6.73700834,14.60309129,-10.2585839,0.310789329,-19.91640772,0.273246452,-15.82054362,0.75662516,-18.15068199,6.474561487,-15.65271848,3.253620799,-2.616675082,0.506602858,-20.18247625,0.257415788,-25.50271396,0.276563552,-12.29596773,0.568170461,5.207620525,5.436054801,2.519051042,29.07312034,4.97040741,3.383709614,-7.171107739,0.468355291
3/12/2012,-23.59328391,2.128997681,-8.949911155,12.73177772,-21.31750183,0.029470468,-23.01460132,1.590926534,-20.1345076,0.864536158,-4.380522043,20.59039986,-11.35466025,0.098677952,-19.97321391,0.194746733,-16.50289602,0.696694338,-17.62009564,5.409738404,-15.33160306,11.85555434,-3.543921682,1.082598229,-19.58012833,0.763425668,-25.48494478,0.099485775,-11.46742555,0.372180041,5.032436019,7.871211103,0.866823861,12.95457255,4.641335164,0.149651885,-7.017665914,1.045286936
4/12/2012,-24.11303287,1.444381499,-8.599208669,22.30431812,-21.44278334,0.035734625,-23.42599153,0.943908792,-20.73485789,0.654606062,-7.179903485,1.117075746,-13.09053012,0.218754552,-21.22506763,0.139818271,-18.64596267,0.974859998,-17.29398453,4.064415549,-10.61388754,17.36560296,-4.533953025,4.315769101,-19.2239045,0.022536146,-25.51949076,0.009468699,-10.86689031,0.109395409,4.951118094,7.68807127,0.01982294,4.39690236,6.891058565,56.29408296,-7.079066863,1.977286108
5/12/2012,-21.24344064,1.36811506,-9.819997412,10.74025513,-21.82369213,0.33159999,-24.89145718,0.443901996,-21.64409163,0.630216271,-7.402373219,6.373299078,-14.43954358,0.597849396,-21.63265156,0.226460257,-19.38967416,1.620816477,-16.26830025,2.059866642,-14.26095694,7.226886766,-5.747748594,3.617467973,-17.37415229,0.018462845,-21.67678876,0.885205727,-9.489215639,0.018086585,4.375644737,8.820420674,0.698791222,5.844871883,3.757738923,11.29892058,-7.473709734,1.679056732
6/12/2012,-18.19604049,2.605127401,-10.830784,7.121575166,-23.51201787,0.404423457,-27.07682342,0.309796169,-23.61282209,0.46225298,-8.155225294,1.653603893,-11.85919465,2.616317965,-20.06017352,0.353924296,-19.80660809,0.895048245,-15.40729784,1.671252514,-16.70158888,5.295107762,-6.301968061,1.965473499,-16.62091334,0.037733704,-22.27225628,0.360798177,-9.977703869,0.07629079,4.768194256,5.999180548,0.85117517,8.570915895,2.025348249,18.98976142,-7.03651003,0.588523296
7/12/2012,-19.63375253,0.669594091,-12.01789173,6.990390901,-25.90926137,0.755597904,-27.36369929,0.519376593,-25.47996325,0.507312911,-6.803512082,12.91199416,-12.49514182,0.782064375,-19.67294306,0.101621742,-18.11883031,1.879823041,-15.252264,1.188218954,-16.92152118,10.96181919,-8.072405174,1.015028554,-16.91596001,0.186478279,-21.90769978,0.896082913,-9.981877385,0.299987913,5.345062482,6.880529842,0.075813628,29.55905269,1.952261324,2.453861371,-7.002444651,0.489136583
8/12/2012,-18.71802422,1.943849982,-14.19656796,1.154531727,-24.83263333,1.013423152,-22.6655921,2.172969081,-23.8036065,0.305371838,-6.921509405,2.82931491,-11.95244652,0.89935031,-16.91882339,0.939825155,-17.43214178,1.299643955,-16.5392286,0.860654583,-15.46505966,4.384082058,-7.178755108,4.561174108,-17.24987839,0.454329323,-21.58398366,1.637053663,-11.11606253,1.29472137,5.44385578,10.97751888,1.649657668,26.6090348,6.642183731,0.591763273,-7.125051853,0.317304217
